9	0	4	2	2	2	1	1	1	2	0	0	0	1	0	0	0.225548902195609	1	1	1	1	1	1	0
6	0	2	3	1.66666666666667	1	1.5	1	1.5	1	0	0	0	0	0	0	0.225548902195609	3	3	2	4	2	2	0
6	0	2	3	1.6	1.25	2	1	1.33333333333333	1.33333333333333	0	0	0.5	1	0	0	0.225548902195609	5	4	2	1	3	3	1
13	0	6	6	1.5	1.6	1.75	2	1.5	1	0	0	0	0.25	0	0	0.225548902195609	2	5	4	4	4	5	1
10	1	3	4	2.66666666666667	1.5	2	2.6	2.5	2.66666666666667	0	0	0	0	0.166666666666667	0	0.225548902195609	3	2	2	5	6	3	0
10	1	3	4	1.5	2	2.5	-99	-99	-99	0	0	0	-99	-99	-99	-99	6	2	3	0	0	0	-99
15	1	6	6	2	3	3	2	3	1.5	0	0	0	0	1	0	0.225548902195609	1	1	1	1	1	2	1
20	1	3	3	-99	2	1.66666666666667	2.5	2.33333333333333	2	0	0	0	0	0	0	0.225548902195609	1	1	3	2	3	2	1
17	1	5	6	2.5	3	2.75	-99	-99	-99	0	0	0	-99	-99	-99	-99	6	4	4	0	0	0	-99
7	1	6	6	1.5	2	2.5	2	1.66666666666667	1	0	0	0	0	0	0	0.225548902195609	2	2	2	2	3	3	3
10	1	3	4	3	0	-99	-99	-99	-99	0	0	-99	-99	-99	-99	0.225548902195609	1	1	0	0	0	0	0
16	1	5	5	1.75	3	3	-99	-99	-99	0	0	0	-99	-99	-99	-99	4	1	1	0	0	0	-99
1	0	6	6	2.5	2	2	3	-99	-99	0	0	0	1	-99	-99	0.225548902195609	2	2	3	2	0	0	3
14	0	2	2	3	3	1.75	1.57142857142857	1.8	1.2	0	0	0	0	0	0	0.225548902195609	1	1	4	7	5	5	0
14	0	2	2	2	1	1.5	1.85714285714286	1.33333333333333	1	1	0	0	0.142857142857143	0	0	-0.774451097804391	1	3	2	7	3	5	0
14	0	2	2	2	2	1.71428571428571	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	2	7	0	0	0	-99
11	0	1	2	2	2	2	2	2	3	0	0	0	0	0	0	0.225548902195609	1	1	1	1	1	1	1
21	0	2	4	2.25	3	2.5	-99	-99	-99	0	0	0	-99	-99	-99	-99	4	1	2	0	0	0	-99
19	0	5	6	3	2	3	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
1	0	6	6	3	3	3	1	1	2	0	0	0	1	0.5	0	0.225548902195609	1	1	1	1	2	1	3
6	0	2	3	2.6	2	1.5	2	1	1.5	0	0	0	0	0.5	0	0.225548902195609	5	3	2	4	2	2	1
5	0	2	3	3	3	1.66666666666667	-99	-99	-99	1	0	0	-99	-99	-99	-99	1	1	3	0	0	0	-99
2	0	6	6	1	1.57142857142857	1.2	1	1.5	1	0	0.142857142857143	0	0	0.5	0	0.225548902195609	1	7	5	1	2	1	0
3	1	6	6	3	1.66666666666667	1	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	3	2	0	0	0	-99
9	0	4	2	-99	2	1.5	2	1	1.33333333333333	-99	0	0	0	0	0	-0.774451097804391	0	1	2	4	1	3	1
8	1	6	6	3	3	3	-99	-99	-99	1	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
5	0	2	3	1.5	2	1.33333333333333	1.25	2	2	0	0	0	0	0	0	0.225548902195609	2	2	3	4	2	1	2
16	1	5	5	3	3	2.5	2.5	2	2.33333333333333	0	0	0	0	0	0	-0.774451097804391	1	1	2	2	5	3	1
4	1	2	2	3	2.33333333333333	1	1.5	2.5	2	0	0	0	0	0	0	0.225548902195609	1	3	2	2	2	1	0
17	1	5	6	2	1.5	2.14285714285714	2.5	1.4	1	0	0	0	0	0.2	0	0.225548902195609	1	8	7	2	5	1	3
17	1	5	6	3	3	2.5	2.5	2	2.2	0	1	0.5	0.5	0.5	0.2	0.225548902195609	1	1	2	4	4	5	3
10	1	3	4	1	3	3	-99	-99	-99	0	0	0	-99	-99	-99	-0.774451097804391	1	1	1	0	0	0	1
3	1	6	6	2.25	3	2.33333333333333	2.66666666666667	3	1.5	0	0	0	1	1	1	0.225548902195609	4	1	3	3	1	2	0
9	0	4	2	3	3	3	3	1.33333333333333	2	1	0	0	0	0.333333333333333	0	0.225548902195609	1	1	2	1	3	1	1
6	0	2	3	2.16666666666667	3	2	1.33333333333333	1.33333333333333	1	0	0	0	0.666666666666667	0.666666666666667	1	0.225548902195609	6	1	1	3	3	1	0
16	1	5	5	3	2	3	-99	-99	-99	0	1	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
15	1	6	6	3	3	3	3	1.66666666666667	3	0	0	0	0	0	0	0.225548902195609	2	1	1	1	3	1	0
3	1	6	6	3	3	3	3	-99	3	0	0	0	1	-99	0	-0.774451097804391	5	2	1	2	0	1	0
20	1	3	3	3	2	-99	-99	2	2	0	0	-99	-99	0	0	-0.774451097804391	1	1	0	0	1	1	1
20	1	3	3	-99	3	3	3	2.5	3	-99	0	0	0.2	0	0	0.225548902195609	0	1	1	5	2	1	3
4	1	2	2	3	3	3	2	2	2.33333333333333	0	0	0	0	0	0	0.225548902195609	1	1	1	1	1	3	0
15	1	6	6	1	2	3	1	-99	-99	0	0	0	0	-99	-99	-1.77445109780439	1	1	1	1	0	0	1
16	1	5	5	-99	3	3	-99	1	-99	-99	0	0	-99	0	-99	-0.774451097804391	0	1	1	0	1	0	0
14	0	2	2	3	1.75	2	2.33333333333333	2	2.66666666666667	0	0	0	0	0	0.333333333333333	0.225548902195609	1	4	4	3	3	3	3
13	0	6	6	2	2.5	3	2.66666666666667	3	3	0	0	0	0	0	0	-0.774451097804391	1	2	1	3	1	1	0
11	0	1	2	3	3	3	2	2	2	0	0	0	0	0	0	-0.774451097804391	1	1	1	1	1	1	1
3	1	6	6	2	2	2	-99	-99	-99	1	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
8	1	6	6	3	2	2	3	3	3	1	0	0	1	1	1	0.225548902195609	1	1	1	1	1	1	3
21	0	2	4	3	3	3	-99	-99	-99	1	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
16	1	5	5	3	2	3	-99	-99	-99	0	0	0	-99	-99	-99	0.225548902195609	1	1	1	0	0	0	0
20	1	3	3	3	3	3	2.33333333333333	3	3	0	0	0	0.5	0	1	0.225548902195609	1	1	1	6	1	1	2
4	1	2	2	2	3	2	2.33333333333333	2	3	0	0	0	1	1	1	0.225548902195609	3	1	1	3	1	1	0
-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	-99
20	1	3	3	3	3	3	3	3	3	0	0	0	1	1	0	0.225548902195609	2	1	1	3	1	1	3
7	1	6	6	2.25	1.2	1.5	2	2	1.66666666666667	0.125	0	0	0	0	0	0.225548902195609	8	5	6	2	2	3	0
19	0	5	6	3	3	3	-99	3	3	0	0	0	-99	0	0	0.225548902195609	1	1	1	0	1	1	1
20	1	3	3	2	2	2	2	2	2	0	0	0	1	0	0	0.225548902195609	1	1	1	3	1	2	3
21	0	2	4	2.5	2.5	3	3	3	3	0	0	0	0	0	0	0.225548902195609	2	2	1	2	1	1	0
4	1	2	2	3	3	2	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
14	0	2	2	3	3	2.25	2.66666666666667	3	3	0	0	0	0	0	0	-0.774451097804391	3	2	4	6	5	3	1
12	1	4	4	3	2.5	1.66666666666667	2	1.5	2	0	0	0	0	0	0	0.225548902195609	1	4	3	4	6	3	1
6	0	2	3	3	3	3	3	3	-99	0	0	0	0	0	-99	0.225548902195609	1	1	1	1	1	0	0
20	1	3	3	2	2	1	3	3	3	0	0	0	0	1	0	0.225548902195609	3	1	1	1	1	1	0
7	1	6	6	2	2	3	3	3	3	0	0	0	1	1	1	0.225548902195609	1	1	1	1	1	1	3
13	0	6	6	2.85714285714286	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99	-99	7	0	0	0	0	0	-99
11	0	1	2	2	2	1	2	1.5	2.5	0	0	0	0	0	0	0.225548902195609	3	2	1	1	2	2	0
8	1	6	6	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	-99
2	0	6	6	2	2	2	2	2	2	0	0	0	0	0	0	-0.774451097804391	1	1	1	1	1	1	2
6	0	2	3	2	2	-99	-99	-99	-99	0	0	-99	-99	-99	-99	-99	1	1	0	0	0	0	-99
14	0	2	2	3	2	2	3	2	2	0	0	0	0	0	0	-0.774451097804391	1	1	1	1	1	1	1
14	0	2	2	2	2	2	3	2	2	0	0	0	0	0	0	0.225548902195609	1	1	1	1	1	3	0
14	0	2	2	-99	2	2	2	2	2.33333333333333	-99	0	0	0	0	0	0.225548902195609	0	2	2	2	2	3	0
20	1	3	3	3	3	1.375	2.16666666666667	2	1.6	1	0	0	0.5	1	0	0.225548902195609	1	1	8	6	1	5	3
21	0	2	4	2.6	1.83333333333333	2	2	2	3	0	0.166666666666667	0	0	0	0	0.225548902195609	5	6	5	4	4	3	3
1	0	6	6	3	2	3	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
16	1	5	5	3	3	3	3	3	3	0	0	0	0	1	1	0.225548902195609	2	1	1	1	2	1	0
14	0	2	2	2	2	2	3	1	3	0	0	0	0	0	0	0.225548902195609	1	1	1	1	1	1	3
5	0	2	3	3	3	3	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
20	1	3	3	2.42857142857143	1.66666666666667	1.8	-99	-99	-99	0	0.333333333333333	0	-99	-99	-99	-99	7	6	5	0	0	0	-99
6	0	2	3	2	1.5	1.16666666666667	-99	-99	-99	1	0	0	-99	-99	-99	-99	1	2	6	0	0	0	-99
15	1	6	6	-99	2	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99	0	1	0	0	0	0	-99
11	0	1	2	1	3	3	3	3	2.33333333333333	0	0	0	1	1	0	0.225548902195609	1	1	1	1	1	3	0
10	1	3	4	2.5	1.8	2	-99	2.33333333333333	2	0	0	0	-99	0	0	0.225548902195609	2	5	1	0	3	1	0
13	0	6	6	3	2.4	1.6	2	2.125	2.5	0	0	0	0.5	0.25	0	0.225548902195609	1	5	5	2	8	2	3
10	1	3	4	2.5	3	2.28571428571429	3	3	2.5	0	0	0	0	0	0	0.225548902195609	4	1	7	1	2	2	3
11	0	1	2	3	2	2	3	3	3	1	0	0	0	0	0	0.225548902195609	1	1	1	1	1	1	1
16	1	5	5	3	2	-99	3	2	1.25	0	1	-99	0	1	0	0.225548902195609	1	1	0	1	1	4	1
3	1	6	6	3	2	2	3	2	3	0	0	0	0	1	0	0.225548902195609	1	1	1	1	1	1	0
16	1	5	5	2	2	1	2	1	1	0	0	0	0	0	0	-0.774451097804391	1	1	1	1	1	1	0
17	1	5	6	1	1.6	1	3	1.9	1.5	0	0	0	0	0.7	0.5	0.225548902195609	1	5	5	1	10	4	2
18	1	5	6	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	-99
2	0	6	6	2.5	2	3	-99	-99	-99	0	0	0	-99	-99	-99	-99	2	1	3	0	0	0	-99
18	1	5	6	1.75	2	2	2	1.875	1.66666666666667	0	0	0	0	0	0	0.225548902195609	4	3	3	3	8	3	0
20	1	3	3	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	-99
13	0	6	6	3	2.5	2.85714285714286	3	3	2.66666666666667	0	0	0	1	0	0	0.225548902195609	1	2	7	1	1	3	2
5	0	2	3	2.5	3	3	-99	-99	-99	0.5	0	0	-99	-99	-99	-99	2	1	1	0	0	0	-99
5	0	2	3	-99	-99	-99	3	2	3	-99	-99	-99	1	0	0	0.225548902195609	0	0	0	1	2	1	0
15	1	6	6	2	3	3	2	2	2	0	0	0	1	1	1	0.225548902195609	2	1	1	3	1	1	3
1	0	6	6	3	3	3	3	3	3	0	0	0	1	1	1	0.225548902195609	2	1	2	2	2	1	0
14	0	2	2	3	2	1.5	2	2	2	0	0	0	1	1	0	0.225548902195609	1	3	6	1	2	2	1
9	0	4	2	2	1.5	1.2	1.5	1.28571428571429	1	0	0	0	0	0.142857142857143	0.333333333333333	0.225548902195609	1	4	5	4	7	3	3
11	0	1	2	2.33333333333333	2	2	-99	3	2.33333333333333	0	0	0	-99	0	0.666666666666667	0.225548902195609	3	3	3	0	1	3	2
19	0	5	6	2.33333333333333	2	2	2	3	2	0	0	0	0.25	0	0	-0.774451097804391	3	1	1	4	1	1	3
14	0	2	2	2	1.75	1	1	1	1	0	0	0	0	0	0	0.225548902195609	1	4	6	2	8	4	0
8	1	6	6	1	2	1	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	2	0	0	0	-99
16	1	5	5	3	3	2.6	2.66666666666667	3	3	0	0	0.2	0.666666666666667	0.5	0	0.225548902195609	3	1	5	3	2	2	3
4	1	2	2	2.25	-99	-99	2.6	3	1.5	0	-99	-99	0	0	0	-0.774451097804391	4	0	0	5	1	2	0
18	1	5	6	1.875	1.875	2.25	1.75	1.5	1.75	0.125	0	0	0.25	0	0	0.225548902195609	8	8	4	4	4	4	0
19	0	5	6	2.33333333333333	3	3	2	3	3	0	0	0	0.5	1	0	0.225548902195609	3	1	1	2	1	1	0
17	1	5	6	3	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99	-99	1	0	0	0	0	0	-99
17	1	5	6	3	3	2	2.5	2.16666666666667	2.2	0	0	0	0.5	0.333333333333333	0	0.225548902195609	1	1	2	2	6	5	1
5	0	2	3	1.71428571428571	3	3	1.5	2	1	0	0	0	0.166666666666667	0	0	0.225548902195609	7	1	1	6	1	1	0
17	1	5	6	2	3	2	2	2	2	0	0	0	0.916666666666667	0.6	0.9	0.225548902195609	1	1	1	12	5	10	3
7	1	6	6	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	-99
2	0	6	6	2.5	2	2	3	2	2.25	0	0	0	1	0	0.5	-0.774451097804391	4	2	1	2	1	4	2
12	1	4	4	2.25	3	3	3	2	3	0	0	0	0	0	0	-0.774451097804391	4	1	1	1	1	1	2
-99	-99	-99	-99	3	3	3	3	2	3	0	1	0	0	0	0	-99	1	1	1	1	1	1	-99
2	0	6	6	-99	3	3	-99	-99	-99	-99	0	0	-99	-99	-99	-99	0	1	1	0	0	0	-99
2	0	6	6	2.75	3	3	3	2	3	0	0	0	1	1	1	0.225548902195609	4	1	1	1	4	1	1
2	0	6	6	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	-99
5	0	2	3	2.66666666666667	2	1.22222222222222	2.25	2	1.2	0	0	0	0	0	0.2	0.225548902195609	3	6	9	8	7	5	0
17	1	5	6	3	-99	-99	2	2	2	0	-99	-99	0.333333333333333	0	1	0.225548902195609	2	0	0	3	3	1	3
12	1	4	4	3	3	3	-99	2	-99	0	0	0	-99	0	-99	0.225548902195609	1	1	1	0	1	0	3
7	1	6	6	-99	2	2	3	-99	3	-99	0	0	1	-99	1	0.225548902195609	0	1	3	1	0	1	3
14	0	2	2	1.33333333333333	2.25	1.85714285714286	3	2.66666666666667	3	0	0	0	0	0	0	-0.774451097804391	3	8	7	2	3	2	1
7	1	6	6	2.4	-99	-99	3	3	-99	0.2	-99	-99	0	0	-99	0.225548902195609	5	0	0	1	1	0	3
1	0	6	6	3	2	3	3	2	2	0	0	0	1	1	1	0.225548902195609	2	1	1	1	1	1	1
13	0	6	6	2	2	2	2	1	-99	0	0	0	0	0	-99	0.225548902195609	1	1	1	1	1	0	0
18	1	5	6	3	3	3	2.625	2.75	2	0	0	0	1	1	1	0.225548902195609	5	1	1	8	4	3	0
8	1	6	6	2	3	2	3	3	-99	0	0	0	0	0	-99	0.225548902195609	2	1	2	2	2	0	0
20	1	3	3	3	2	2	3	2	1	0	0	0	0	0	0	0.225548902195609	1	2	1	2	2	1	0
12	1	4	4	2	2	2	-99	-99	-99	0	0	0	-99	-99	-99	-99	4	1	1	0	0	0	-99
10	1	3	4	2	2.33333333333333	2	3	2	2	0.5	0	0	0	0	0	0.225548902195609	2	3	1	1	1	1	0
19	0	5	6	3	3	3	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
4	1	2	2	2.83333333333333	2.66666666666667	3	3	2.66666666666667	2.5	0	0	0	0	0.333333333333333	0	0.225548902195609	6	3	1	1	3	2	3
4	1	2	2	2	1.42857142857143	1.25	3	1.5	1.66666666666667	0	0	0	0	0	0	0.225548902195609	1	7	8	1	6	3	0
15	1	6	6	2	3	2	3	2	2	0	0	0	0	0	0	0.225548902195609	3	1	1	1	1	1	0
4	1	2	2	2	1	1	2	2.2	3	1	0	1	1	0.2	0	0.225548902195609	1	1	1	1	5	1	1
7	1	6	6	2.5	3	3	3	3	3	0	0	0	1	1	1	-0.774451097804391	2	1	1	1	1	1	3
12	1	4	4	3	2.33333333333333	2.33333333333333	1.66666666666667	1.66666666666667	2	0	0	0	0.333333333333333	0	0	0.225548902195609	3	3	3	3	3	3	3
19	0	5	6	3	2	3	-99	-99	-99	1	0.5	1	-99	-99	-99	-99	1	2	1	0	0	0	-99
4	1	2	2	2	2	2	-99	-99	3	0	0	0	-99	-99	0	0.225548902195609	1	1	1	0	0	1	1
3	1	6	6	3	3	3	3	3	3	0	0	0	1	1	0	0.225548902195609	5	1	1	1	1	1	0
7	1	6	6	3	3	3	3	3	3	0	0	0	1	0	0	0.225548902195609	1	1	1	1	2	1	2
6	0	2	3	1.22222222222222	3	2	-99	-99	-99	0.111111111111111	0	0	-99	-99	-99	-99	9	1	3	0	0	0	-99
10	1	3	4	2.2	1.66666666666667	1.5	3	2	3	0	0	0	1	0	0	0.225548902195609	5	3	6	1	1	1	0
12	1	4	4	3	2	3	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
6	0	2	3	3	2	3	-99	-99	-99	1	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
3	1	6	6	3	1	2	-99	-99	-99	0	0	1	-99	-99	-99	-99	1	1	1	0	0	0	-99
8	1	6	6	3	3	-99	2	-99	-99	1	0	-99	1	-99	-99	0.225548902195609	1	1	0	1	0	0	0
13	0	6	6	3	1.66666666666667	2	-99	-99	-99	0	0	0	-99	-99	-99	0.225548902195609	1	3	3	0	0	0	0
17	1	5	6	3	2	1.5	-99	-99	-99	0	0	0	-99	-99	-99	0.225548902195609	1	1	2	0	0	0	0
21	0	2	4	3	3	3	2	3	3	0	0	0	0	0	0	0.225548902195609	2	1	1	4	1	1	1
12	1	4	4	2	3	2.25	2.375	2	3	0	0	0	0	0.166666666666667	0	0.225548902195609	1	1	4	8	6	1	3
10	1	3	4	3	1.66666666666667	1.8	1.83333333333333	2	2	0	0	0	0	0	0	0.225548902195609	1	3	5	6	1	1	0
14	0	2	2	2.5	1.5	1.57142857142857	1.83333333333333	2	1.8	0	0	0	0	0.2	0	0.225548902195609	4	6	7	6	5	5	0
19	0	5	6	3	1.4	1.5	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	5	4	0	0	0	-99
21	0	2	4	3	3	3	3	2	3	0	0	0	0	0	0	0.225548902195609	1	1	1	1	1	1	3
1	0	6	6	2	2	1.5	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	2	0	0	0	-99
13	0	6	6	3	2.5	3	2	1	2	0	0	0	0	0	0	0.225548902195609	1	2	1	2	1	1	0
2	0	6	6	3	2	3	3	3	3	0	0.5	1	1	1	1	0.225548902195609	1	4	1	2	1	1	1
15	1	6	6	1.81818181818182	2	2.28571428571429	2.66666666666667	2.14285714285714	2.33333333333333	0	0	0.142857142857143	0.333333333333333	0.142857142857143	0.333333333333333	0.225548902195609	11	6	7	3	7	3	0
18	1	5	6	2	1.33333333333333	3	2.5	2.75	3	0	0	0	0.25	0.25	0	0.225548902195609	3	3	1	4	4	2	3
12	1	4	4	2.5	2	2	2	2.5	3	0	0	0	0.5	0	1	0.225548902195609	4	2	1	2	2	1	0
8	1	6	6	2	2.5	2	3	3	3	0	0	0	1	1	1	0.225548902195609	3	2	2	3	1	1	3
9	0	4	2	3	2	3	3	3	2.5	0	0	0	0	1	0.5	-0.774451097804391	1	2	1	1	1	2	3
16	1	5	5	3	2	2.66666666666667	1.66666666666667	2	2	0	0	0	0	0	0	0.225548902195609	1	1	3	3	1	1	0
7	1	6	6	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0.225548902195609	0	0	0	0	0	0	3
2	0	6	6	2.57142857142857	3	2.6	-99	3	3	0.142857142857143	0	0.2	-99	1	0.5	0.225548902195609	7	3	5	0	2	2	2
10	1	3	4	2	3	3	3	1	3	0	0	0	0.5	0	0	0.225548902195609	1	1	1	2	1	1	3
6	0	2	3	2.83333333333333	2.25	1.2	2	2	1	0	0	0	0	0	0.5	0.225548902195609	6	4	5	3	1	2	0
2	0	6	6	3	3	3	3	3	3	0	0	0	1	1	1	0.225548902195609	1	1	1	1	1	1	0
7	1	6	6	2.5	3	1.6	3	3	3	0	0	0	0	0	0	0.225548902195609	2	1	5	1	1	1	3
10	1	3	4	3	3	2.5	3	3	3	0	0	0	0	0	0	-0.774451097804391	1	2	2	1	1	1	0
17	1	5	6	3	2	2	2.66666666666667	2.25	2	0	0	0.666666666666667	1	1	0.25	0.225548902195609	4	2	3	3	4	4	3
3	1	6	6	0	0	-99	-99	-99	-99	0	0	-99	-99	-99	-99	-99	1	1	0	0	0	0	-99
8	1	6	6	3	3	3	3	3	3	0	0	0	1	1	1	0.225548902195609	1	1	1	1	1	1	3
13	0	6	6	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	-99
17	1	5	6	1.33333333333333	1	-99	-99	-99	-99	0	0	-99	-99	-99	-99	0.225548902195609	3	1	0	0	0	0	0
21	0	2	4	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	-99
-99	-99	-99	-99	2.16666666666667	1	1	-99	-99	-99	0	0	0	-99	-99	-99	-99	6	1	1	0	0	0	-99
17	1	5	6	2.75	1.33333333333333	2.33333333333333	-99	-99	-99	0	0	0	-99	-99	-99	-99	4	6	6	0	0	0	-99
17	1	5	6	2	2.5	1.25	1.5	2	1.5	0	0	0	0	0	0	0.225548902195609	2	2	4	4	3	2	2
14	0	2	2	2.25	1.8	2.33333333333333	2.33333333333333	1.5	1.5	0	0	0	0.166666666666667	0	0	-0.774451097804391	4	5	3	6	4	4	0
15	1	6	6	3	3	3	2.33333333333333	3	-99	0	0	0	0	0	-99	0.225548902195609	1	1	1	3	2	0	1
4	1	2	2	2.66666666666667	2	2	-99	-99	-99	0	0	0	-99	-99	-99	-99	3	2	5	0	0	0	-99
13	0	6	6	2.33333333333333	1	1	3	2	2	0	0	0	0	0	0	0.225548902195609	3	1	1	1	1	1	2
14	0	2	2	2.33333333333333	1	3	2	2	2	0	0	0	0	0	0	0.225548902195609	3	2	2	1	1	2	1
9	0	4	2	2.66666666666667	2	2	1.14285714285714	1.83333333333333	1.2	0	0	0	1	1	0.8	0.225548902195609	3	3	5	7	6	5	3
9	0	4	2	2.4	1	1	2	1.71428571428571	1.16666666666667	0.2	0	0	0.666666666666667	0.571428571428571	0	0.225548902195609	5	6	7	6	7	6	3
15	1	6	6	2.5	3	1.6	1.57142857142857	3	3	0	0	0	0.142857142857143	1	0	0.225548902195609	2	1	5	7	1	1	0
19	0	5	6	1.33333333333333	3	3	3	-99	-99	0	0	0	1	-99	-99	0.225548902195609	3	1	1	1	0	0	2
11	0	1	2	2	3	1	-99	-99	-99	0	0	0	-99	-99	-99	-99	1	1	1	0	0	0	-99
7	1	6	6	2	3	1.5	1.83333333333333	-99	-99	0.2	0	0	0.166666666666667	-99	-99	0.225548902195609	5	1	2	6	0	0	3
14	0	2	2	3	2.5	2.4	-99	3	2.33333333333333	0	0	0	-99	0	0	0.225548902195609	5	4	5	0	3	3	2
7	1	6	6	2.4	2	2	-99	2.66666666666667	3	0	0	0	-99	0.666666666666667	1	0.225548902195609	5	5	2	0	3	1	0
4	1	2	2	2.5	-99	1	2.33333333333333	-99	-99	0	-99	0	0	-99	-99	-0.774451097804391	4	0	1	3	0	0	0
14	0	2	2	-99	3	2	-99	-99	-99	-99	0	0	-99	-99	-99	-99	0	1	3	0	0	0	-99
5	0	2	3	3	3	3	3	3	3	0	0	0	0	0	0	0.225548902195609	1	1	1	1	1	1	3
21	0	2	4	3	1.5	1.33333333333333	2	2	1.33333333333333	0	0	0	0	1	0	0.225548902195609	1	4	6	1	1	3	2
15	1	6	6	3	2	3	-99	-99	-99	0	0	0	-99	-99	-99	0.225548902195609	1	1	1	0	0	0	0
11	0	1	2	2.4	1.33333333333333	1.66666666666667	-99	2	2.5	0	0	0	-99	1	0	0.225548902195609	5	3	3	0	1	2	2
6	0	2	3	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	-99
-99	-99	-99	-99	1.5	1	-99	-99	-99	-99	0	0	-99	-99	-99	-99	-99	2	2	0	0	0	0	-99
7	1	6	6	1.75	2.33333333333333	2	-99	-99	-99	0	0	0	-99	-99	-99	-99	4	3	2	0	0	0	-99
2	0	6	6	2.66666666666667	2	2	1.5	1.5	2	0.333333333333333	0	0	0	0.5	0	-0.774451097804391	3	2	2	4	4	3	0
2	0	6	6	1.33333333333333	1.66666666666667	1	-99	-99	-99	0	0	0	-99	-99	-99	-99	3	3	1	0	0	0	-99
5	0	2	3	1	1	1	2	1	1.5	0	0	0	0	0	0	0.225548902195609	1	2	1	1	1	2	3
20	1	3	3	2.4	2	2	-99	-99	-99	0	0	0	-99	-99	-99	-99	5	4	1	0	0	0	-99
8	1	6	6	2	3	3	3	3	3	0	0	0	1	1	1	0.225548902195609	2	1	1	1	1	1	0
6	0	2	3	2	2	2	2	1.66666666666667	3	0	0	0	0	0	0	0.225548902195609	5	1	2	1	3	1	1
2	0	6	6	2.33333333333333	2	1.5	1.6	2.5	3	0	0	0	0.4	0	0.5	0.225548902195609	3	2	4	5	2	2	1
11	0	1	2	2	2	1.42857142857143	1.4	1.5	1.33333333333333	0	0	0	0.8	0.75	0.166666666666667	0.225548902195609	5	4	7	5	4	6	1
7	1	6	6	1.33333333333333	1	1.33333333333333	3	1	1	0	0	0	1	0.666666666666667	1	0.225548902195609	3	2	3	1	3	4	1
3	1	6	6	2.33333333333333	2.25	1.33333333333333	3	3	3	0	0	0	1	1	1	0.225548902195609	3	4	3	4	3	2	2
14	0	2	2	1.66666666666667	1.5	1	-99	-99	-99	0	0	0	-99	-99	-99	-99	3	2	3	0	0	0	-99
2	0	6	6	2	2	1.75	-99	-99	-99	0	1	0	-99	-99	-99	-99	3	1	4	0	0	0	-99
11	0	1	2	2.2	2.4	3	2.5	3	2.5	0	0	0	0	0.5	0.5	0.225548902195609	5	5	3	4	2	2	3
12	1	4	4	1	2	1	-99	-99	-99	0	0	0	-99	-99	-99	-99	2	1	1	0	0	0	-99
16	1	5	5	3	2	2	3	3	2	1	0	0	1	0	0	0.225548902195609	1	1	1	1	1	1	3
3	1	6	6	2.33333333333333	2	2.42857142857143	2.14285714285714	2.8	3	0	0.5	0	0.714285714285714	0	0	0.225548902195609	3	2	7	7	5	3	0
5	0	2	3	2	1.5	1.75	2	1.33333333333333	1	0	0	0	0	0.666666666666667	0	0.225548902195609	3	2	4	3	3	2	3
6	0	2	3	1	1	3	-99	-99	-99	0	0	0	-99	-99	-99	-99	2	3	1	0	0	0	-99
1	0	6	6	3	2	2	-99	-99	-99	0	0	0.5	-99	-99	-99	-99	1	2	2	0	0	0	-99
