56	0	0	1	1	0	0
56	0	1	1	1	1	0
56	0	1	0	0	0	0
56	0	1	0	1	0	0
57	1	1	1	1	1	0
58	1	0	1	0	0	0
58	0	0	1	1	1	0
58	0	1	1	1	0	0
60	1	1	1	0	0	0
63	0	0	1	1	0	0
63	0	1	0	0	0	0
63	1	1	0	0	0	0
63	1	1	1	0	1	0
65	0	1	0	1	0	0
65	0	1	1	0	1	0
65	1	1	1	1	1	0
65	0	1	1	0	0	0
65	0	1	0	0	0	0
65	0	0	0	0	0	0
65	0	1	0	0	0	0
65	0	1	0	0	0	0
65	0	1	0	0	0	0
66	0	1	0	1	0	0
66	0	1	1	1	1	0
66	0	1	0	1	0	0
66	0	1	0	1	0	0
68	0	1	0	0	0	0
68	0	1	0	1	0	0
68	0	1	0	0	0	0
69	1	1	1	0	0	0
69	0	1	0	1	0	0
69	0	1	0	0	0	0
69	0	1	0	1	0	0
69	0	1	0	0	0	0
69	1	1	0	0	0	0
69	0	1	0	0	0	0
69	0	0	1	0	0	0
69	0	0	1	0	0	0
69	0	1	1	0	1	0
69	0	1	1	0	1	0
72	1	1	0	0	0	0
72	0	1	0	0	0	0
72	0	1	0	1	0	0
74	1	1	1	1	1	0
74	0	1	1	1	1	0
74	0	1	0	0	0	0
74	0	1	1	1	0	0
75	1	1	0	1	0	0
75	1	0	1	1	0	0
75	0	1	0	0	0	0
75	0	0	1	0	1	0
75	1	1	0	0	0	0
75	1	1	0	0	0	0
76	1	1	0	1	0	0
76	1	1	1	0	0	0
76	1	1	1	1	0	0
76	1	1	1	1	0	0
76	0	1	0	0	0	0
76	1	1	1	1	1	0
76	1	1	1	1	1	0
80	0	1	0	0	0	0
80	1	1	0	0	0	0
80	0	1	0	0	0	0
81	-99	-99	-99	-99	-99	0
82	0	1	0	1	0	0
82	0	1	1	1	1	0
82	0	1	0	0	0	0
82	0	1	0	0	0	0
82	1	1	0	0	0	0
82	0	1	0	0	0	0
82	1	1	0	0	0	0
83	1	0	0	0	0	0
83	1	1	1	0	1	0
83	0	1	1	1	1	0
83	0	1	0	1	0	0
83	0	1	1	1	1	0
83	0	1	0	1	0	0
84	1	1	0	1	0	0
84	0	0	1	0	0	0
84	0	0	0	0	0	0
85	1	1	0	0	0	0
85	1	1	1	1	1	0
85	0	1	1	1	0	0
85	0	0	1	1	1	0
85	0	1	1	1	1	0
85	0	1	0	0	0	0
87	1	1	1	1	1	0
88	1	1	0	0	0	0
88	1	1	1	1	0	0
88	1	1	0	0	0	0
88	0	1	0	0	0	0
90	1	1	1	1	1	0
90	1	1	0	0	0	0
90	1	1	1	1	1	0
90	1	1	1	1	1	0
91	1	0	1	1	0	0
91	1	1	1	1	0	0
91	0	1	1	1	0	0
91	0	1	0	1	0	0
92	1	1	1	1	0	0
92	1	1	1	1	1	0
92	1	0	1	0	0	0
93	1	0	1	1	0	0
93	1	1	1	1	1	0
93	0	1	0	1	0	0
93	0	1	0	1	0	0
95	-99	-99	-99	-99	-99	0
96	1	1	0	1	0	0
96	0	1	0	0	0	0
96	0	1	0	1	0	0
96	0	1	0	0	0	0
98	0	0	1	0	0	0
98	0	1	0	0	0	0
98	1	1	0	1	0	0
99	1	1	1	1	0	0
99	1	0	1	0	1	0
99	1	1	1	1	0	0
99	0	1	0	1	0	0
99	0	1	0	1	0	0
99	0	1	0	1	0	0
101	1	1	1	0	1	0
101	1	1	1	1	1	0
101	1	1	1	1	1	0
102	1	1	0	0	0	0
102	0	1	0	1	0	0
102	0	0	1	0	0	0
102	0	1	0	0	0	0
103	-99	-99	-99	-99	-99	0
104	1	1	0	0	0	0
104	1	1	1	1	0	0
104	1	1	1	1	0	0
104	0	1	1	0	0	0
104	0	1	1	1	0	0
106	0	1	0	0	0	0
106	0	1	1	0	1	0
106	1	1	0	0	0	0
106	0	1	0	1	0	0
110	1	1	1	1	0	0
110	0	1	1	1	0	0
110	0	1	0	0	0	0
110	0	0	1	0	1	0
114	1	1	1	1	0	0
114	1	1	0	1	0	0
114	1	1	1	0	0	0
114	0	1	0	1	0	0
115	1	1	0	1	0	0
115	1	1	0	1	0	0
115	1	1	1	1	1	0
115	1	1	0	0	0	0
115	0	1	0	0	0	0
116	1	1	0	1	1	0
116	1	1	0	1	0	0
116	1	1	1	0	1	0
116	0	1	0	1	1	0
118	1	1	0	1	0	0
118	1	1	0	1	0	0
118	1	1	0	0	1	0
120	1	0	1	1	0	0
120	1	0	1	0	1	0
120	0	1	0	0	0	0
120	0	1	0	1	0	0
125	1	1	1	0	0	0
125	1	0	1	0	0	0
125	1	0	1	1	1	0
126	1	1	1	1	1	0
129	0	1	0	0	0	0
129	0	1	0	0	0	0
133	1	1	1	1	0	0
133	0	1	0	1	0	0
133	0	0	1	0	0	0
133	0	1	1	1	0	0
133	0	0	1	0	0	0
133	0	1	0	1	0	0
136	1	0	1	0	0	0
136	0	1	1	1	1	0
136	0	1	1	1	1	0
136	0	1	1	1	0	0
136	0	0	1	1	0	0
138	1	1	1	1	1	0
138	1	1	1	1	1	0
138	1	1	1	0	1	0
138	1	1	1	1	1	0
141	1	1	1	1	1	0
145	1	1	0	0	0	0
145	0	1	0	1	0	0
145	1	1	0	1	0	0
145	0	1	0	1	0	0
147	1	1	0	0	0	0
147	1	1	0	0	0	0
147	0	1	0	1	0	0
147	0	1	0	1	0	0
147	0	0	1	0	0	0
147	0	1	1	0	0	0
147	0	1	0	1	0	0
147	1	1	0	0	0	0
147	0	1	0	0	0	0
147	0	1	0	1	0	0
147	0	1	0	1	0	0
151	1	1	1	1	0	0
151	1	1	1	1	0	0
151	0	1	1	1	0	0
151	0	1	1	1	0	0
151	1	1	1	1	1	0
157	1	1	0	0	1	0
161	1	1	1	0	1	0
161	0	1	1	1	0	0
161	0	1	0	1	0	0
161	1	1	1	1	1	0
161	0	0	1	1	0	0
161	1	1	0	1	0	0
161	0	1	0	1	0	0
162	0	1	0	1	0	0
162	1	0	1	1	0	0
162	1	1	0	1	0	0
162	0	1	0	0	0	0
163	1	1	1	1	1	0
163	0	1	0	0	0	0
163	0	1	1	0	0	0
164	1	1	1	0	1	0
164	0	1	1	1	1	0
166	1	1	0	1	0	0
166	0	1	0	1	0	0
166	1	1	1	1	0	0
178	1	1	1	1	1	0
198	0	0	1	0	1	0
198	0	1	0	1	0	0
198	0	0	1	0	0	0
202	1	1	1	1	1	0
202	1	1	1	1	1	0
202	1	1	1	1	1	0
202	1	1	1	1	1	0
202	0	1	1	1	1	0
210	0	1	0	1	0	0
218	1	1	1	0	0	0
218	0	1	0	1	0	0
218	0	1	0	0	0	0
243	1	1	0	1	0	0
243	0	1	0	0	0	0
274	1	1	1	0	0	0
274	1	1	1	1	0	0
2	1	1	1	0	0	0
2	1	1	1	1	1	0
5	1	1	1	1	0	0
5	1	1	1	1	1	0
6	1	1	0	1	0	0
6	1	1	1	1	1	0
6	1	1	1	1	1	0
6	1	1	1	1	1	0
6	1	1	1	1	1	0
12	1	1	1	1	1	0
12	1	1	1	1	1	0
17	-99	-99	-99	-99	-99	0
21	1	1	1	0	1	0
23	0	1	1	0	0	0
23	1	1	1	1	1	0
23	0	1	0	1	0	0
26	1	1	0	1	0	0
26	1	1	1	1	0	0
26	0	1	0	1	0	0
27	0	1	1	0	0	0
27	1	1	1	1	0	0
27	1	1	1	0	0	0
27	0	1	0	0	0	0
27	1	1	1	0	0	0
28	1	0	1	1	0	0
28	1	1	1	0	0	0
28	1	1	1	0	0	0
28	1	1	1	1	0	0
28	0	1	1	1	0	0
28	1	1	1	0	0	0
28	1	1	0	1	0	0
29	1	0	1	0	1	0
29	0	1	1	0	0	0
30	1	1	1	1	0	0
36	1	1	1	1	1	0
39	1	1	1	1	1	0
42	0	0	1	1	0	0
42	0	1	0	0	0	0
49	1	1	1	1	1	0
51	-99	-99	-99	-99	-99	0
51	1	1	0	0	0	0
59	-99	-99	-99	-99	-99	0
61	1	1	1	0	0	0
61	1	1	0	0	0	0
61	1	1	0	1	0	0
61	1	1	0	1	0	0
61	1	1	0	1	0	0
61	1	1	0	1	0	0
61	1	1	0	1	0	0
62	1	1	0	0	0	0
64	0	0	1	0	0	0
64	1	1	0	0	0	0
67	1	0	1	0	0	0
67	0	1	1	0	1	0
67	1	1	1	0	1	0
70	1	1	1	1	1	0
71	1	1	0	1	0	0
71	1	1	0	0	0	0
73	1	1	1	0	0	0
77	-99	-99	-99	-99	-99	0
78	1	1	1	1	0	0
79	1	1	1	1	0	0
79	1	1	0	0	0	0
79	1	1	1	0	1	0
79	1	1	0	1	0	0
79	1	1	1	1	0	0
86	1	1	1	0	0	0
86	0	0	1	0	0	0
86	0	1	1	1	0	0
86	0	1	0	0	0	0
89	1	1	0	1	0	0
89	0	1	1	0	1	0
89	0	0	1	1	0	0
89	0	0	1	1	0	0
89	0	0	1	1	1	0
94	1	1	1	1	1	0
97	1	1	1	1	1	0
100	1	1	1	1	1	0
105	1	1	1	1	0	0
107	1	1	1	0	1	0
108	1	0	1	1	0	0
108	0	1	0	0	0	0
108	1	1	1	0	0	0
108	1	1	1	0	1	0
108	0	0	1	1	0	0
108	0	1	1	0	1	0
109	-99	-99	-99	-99	-99	0
111	1	1	0	0	0	0
111	0	1	1	0	0	0
112	1	0	0	0	0	0
112	1	1	0	0	0	0
112	1	1	1	1	1	0
112	1	0	1	1	1	0
113	1	1	1	1	0	0
117	1	1	0	0	0	0
117	1	1	1	1	1	0
119	1	1	1	1	0	0
119	1	1	1	1	0	0
119	1	1	0	1	0	0
121	1	1	1	1	1	0
121	1	1	1	1	1	0
122	1	1	1	1	1	0
123	1	1	0	0	0	0
123	1	1	1	1	1	0
124	1	1	0	1	0	0
124	1	1	1	1	1	0
124	0	1	1	1	0	0
127	0	1	0	0	1	0
128	1	0	1	0	0	0
128	0	0	1	0	0	0
128	0	0	1	0	0	0
128	1	0	0	0	0	0
128	1	0	1	1	0	0
128	0	0	1	0	0	0
130	1	1	1	0	1	0
131	1	1	1	0	0	0
131	1	1	0	0	0	0
131	0	1	1	0	0	0
131	1	1	0	1	1	0
131	1	1	0	0	0	0
131	1	1	0	0	0	0
131	0	1	0	0	1	0
132	1	1	1	1	0	0
132	1	1	1	0	0	0
132	1	1	0	0	0	0
132	1	1	1	0	1	0
134	0	1	1	0	1	0
135	1	1	1	1	1	0
137	1	1	1	0	1	0
139	1	1	1	1	0	0
139	1	1	1	1	0	0
139	1	1	0	1	1	0
140	1	1	0	1	0	0
140	1	1	0	1	0	0
140	1	1	1	1	1	0
142	1	1	1	1	0	0
143	0	1	1	1	1	0
143	1	1	1	1	1	0
143	0	1	1	1	1	0
143	0	1	1	1	1	0
143	1	1	1	1	1	0
144	1	1	0	1	0	0
144	1	1	1	0	1	0
144	0	1	1	1	0	0
144	0	1	1	1	1	0
144	0	1	1	1	1	0
146	1	0	1	1	0	0
148	1	1	1	1	1	0
149	0	0	0	0	0	0
149	0	1	0	0	0	0
149	0	1	0	0	0	0
149	0	1	0	0	0	0
150	1	1	1	1	0	0
150	1	0	1	1	1	0
152	1	1	1	1	1	0
154	1	0	1	0	1	0
154	1	1	1	1	1	0
154	0	1	0	1	0	0
155	0	1	0	1	0	0
155	1	1	0	1	0	0
155	1	1	1	0	0	0
155	0	1	0	1	0	0
156	1	1	1	1	1	0
156	1	1	0	1	1	0
158	1	1	1	1	1	0
159	0	1	0	0	0	0
159	1	1	0	1	0	0
159	1	1	0	1	0	0
160	1	1	1	0	1	0
165	1	1	1	1	0	0
167	1	1	0	0	0	0
167	1	1	0	0	0	0
168	1	1	1	1	0	0
169	1	1	1	1	1	0
169	1	1	1	1	1	0
169	0	0	1	1	1	0
170	1	1	0	1	0	0
170	1	1	1	1	1	0
170	0	1	1	1	0	0
170	0	1	0	1	0	0
170	1	1	0	1	1	0
170	1	1	1	1	1	0
170	1	0	1	0	1	0
170	0	0	1	1	0	0
170	1	0	1	0	1	0
170	0	0	1	1	1	0
171	0	1	1	1	0	0
171	1	1	0	1	0	0
172	1	1	1	1	0	0
172	1	1	1	1	1	0
172	1	1	1	1	0	0
172	1	1	1	1	1	0
173	1	1	1	1	0	0
173	0	1	1	1	0	0
174	0	1	0	1	0	0
175	1	1	1	1	0	0
175	1	1	1	1	0	0
175	1	1	1	1	0	0
176	0	1	1	0	1	0
176	1	1	1	1	0	0
177	1	0	0	0	0	0
177	1	1	0	1	0	0
177	0	1	0	1	0	0
177	0	1	0	1	0	0
177	0	1	0	1	0	0
177	1	1	0	1	0	0
179	1	1	0	0	0	0
179	1	1	1	1	1	0
179	0	1	1	1	1	0
179	1	0	1	1	0	0
179	0	1	1	1	1	0
180	0	1	1	1	0	0
180	0	1	1	1	0	0
180	1	1	0	1	0	0
181	1	1	1	1	0	0
181	1	1	1	1	0	0
181	0	1	0	1	0	0
182	0	1	0	1	0	0
182	1	1	0	1	0	0
183	1	1	0	0	0	0
183	0	1	0	1	0	0
183	0	1	0	0	0	0
183	0	1	0	0	0	0
184	1	1	0	0	0	0
185	1	1	0	1	0	0
185	0	1	1	0	1	0
185	0	0	1	1	0	0
186	1	1	0	1	0	0
186	1	1	1	1	0	0
186	0	1	1	1	0	0
186	1	1	1	1	1	0
186	0	1	1	1	1	0
186	0	1	1	1	1	0
187	1	1	0	0	0	0
187	1	1	1	1	1	0
187	1	1	0	1	0	0
187	1	1	1	1	1	0
187	0	1	0	1	0	0
187	0	1	1	1	0	0
187	0	1	1	0	1	0
187	1	1	0	0	0	0
188	1	1	1	1	0	0
188	0	1	0	1	0	0
188	0	1	0	0	0	0
188	0	1	0	0	0	0
188	0	1	1	1	0	0
189	1	1	0	0	0	0
189	1	1	0	1	0	0
189	0	1	1	0	0	0
189	0	1	1	1	1	0
189	0	1	0	0	0	0
189	1	1	0	1	0	0
189	0	1	1	1	0	0
189	0	1	1	1	0	0
190	1	1	0	1	0	0
190	0	1	1	1	0	0
190	0	1	0	0	0	0
191	1	1	1	1	1	0
191	1	1	1	1	1	0
191	1	1	0	1	0	0
191	1	1	0	0	0	0
191	1	1	0	1	0	0
191	1	1	1	1	1	0
192	0	1	0	0	0	0
192	1	0	1	1	0	0
192	0	1	0	1	0	0
193	1	1	1	0	0	0
193	1	1	0	0	0	0
193	1	1	1	1	1	0
193	1	1	0	0	0	0
194	1	0	0	0	0	0
194	1	1	1	1	1	0
194	1	1	0	0	0	0
194	1	1	0	1	0	0
194	0	1	1	1	0	0
195	1	1	0	1	0	0
195	1	1	1	1	0	0
195	1	1	1	1	1	0
195	0	1	1	1	1	0
195	1	1	1	1	1	0
195	1	1	0	0	0	0
195	1	1	1	1	1	0
195	1	1	1	1	1	0
196	0	1	1	0	0	0
197	-99	-99	-99	-99	-99	0
199	1	1	1	1	1	0
200	1	1	0	0	0	0
200	1	1	1	1	1	0
201	1	1	0	0	0	0
201	0	1	1	1	0	0
201	1	1	1	0	0	0
203	1	1	1	0	0	0
203	1	0	1	0	0	0
203	0	1	0	1	0	0
204	1	1	0	0	0	0
204	1	1	1	1	0	0
204	0	1	1	0	1	0
204	0	1	1	1	1	0
204	0	1	0	1	0	0
204	0	1	1	0	0	0
205	1	1	1	1	1	0
206	-99	-99	-99	-99	-99	0
207	1	1	1	1	0	0
207	1	1	1	1	0	0
207	0	1	0	1	0	0
207	1	1	1	0	0	0
207	0	1	0	1	0	0
207	1	1	1	0	0	0
207	0	1	1	0	0	0
207	1	1	1	1	0	0
207	0	1	1	1	0	0
207	0	1	0	0	0	0
208	1	1	1	1	1	0
208	0	1	1	0	1	0
208	1	1	0	0	0	0
208	1	1	1	1	0	0
208	1	1	0	0	0	0
208	1	1	1	1	1	0
208	1	1	0	1	0	0
208	1	1	1	0	0	0
209	1	1	1	1	1	0
209	0	1	1	0	1	0
211	1	1	1	0	0	0
211	1	1	1	1	1	0
211	1	1	1	1	0	0
212	1	1	1	0	0	0
212	1	1	0	1	0	0
212	0	1	1	0	0	0
212	0	1	0	1	0	0
212	0	0	1	0	1	0
212	0	1	0	1	0	0
212	1	1	0	0	0	0
212	0	1	0	1	0	0
212	0	0	1	0	0	0
212	0	1	0	0	0	0
212	1	0	1	1	0	0
212	1	1	1	0	0	0
212	0	1	1	1	1	0
212	0	1	0	1	0	0
212	0	1	0	1	0	0
212	0	0	1	1	1	0
212	0	0	1	0	1	0
212	0	1	1	0	1	0
213	0	1	0	0	0	0
214	1	1	0	0	0	0
215	1	1	1	0	1	0
216	1	1	1	1	1	0
216	1	0	1	1	1	0
216	0	0	1	0	1	0
216	1	1	0	0	0	0
216	0	1	1	0	1	0
216	0	1	0	1	0	0
216	1	1	1	0	0	0
219	1	0	0	0	0	0
219	0	1	0	1	0	0
219	1	0	1	0	1	0
219	1	1	0	0	0	0
219	1	1	1	1	1	0
220	1	1	0	0	0	0
220	1	1	0	1	0	0
221	1	1	1	1	1	0
221	1	1	1	1	1	0
221	1	1	0	1	0	0
222	1	1	1	0	0	0
222	1	0	1	0	0	0
222	1	1	1	0	1	0
222	1	1	0	0	0	0
222	1	0	1	0	1	0
222	0	1	1	0	0	0
223	1	1	1	0	1	0
224	1	1	1	0	1	0
225	1	1	0	1	0	0
225	1	1	1	0	1	0
225	0	1	1	1	0	0
225	0	1	1	1	0	0
225	1	1	0	1	0	0
225	0	1	1	1	1	0
226	1	1	1	0	1	0
226	0	0	1	0	0	0
227	1	1	1	1	1	0
228	1	0	0	0	0	0
228	0	1	0	0	0	0
228	1	1	0	1	0	0
228	1	1	1	1	0	0
229	1	1	1	1	1	0
229	1	1	0	1	0	0
230	1	1	1	1	1	0
231	1	1	0	1	0	0
232	1	1	0	1	1	0
233	1	0	1	1	0	0
234	1	1	1	1	1	0
234	0	0	1	1	0	0
234	1	0	1	1	0	0
234	0	1	0	1	0	0
235	1	1	1	1	1	0
236	0	1	1	1	1	0
237	1	1	1	1	0	0
237	1	1	0	1	0	0
237	0	1	1	1	1	0
237	1	1	1	1	0	0
237	0	1	0	1	0	0
238	1	1	1	1	1	0
239	1	0	1	0	1	0
240	1	1	1	1	0	0
241	-99	-99	-99	-99	-99	0
242	1	1	1	1	0	0
244	1	1	1	1	1	0
245	1	1	1	1	1	0
246	1	1	0	1	0	0
247	1	1	1	1	1	0
248	1	0	1	0	1	0
249	0	0	1	1	0	0
249	0	1	1	1	0	0
249	0	1	0	1	0	0
249	1	0	1	1	0	0
250	1	1	1	1	1	0
251	1	1	0	1	0	0
251	0	1	0	1	0	0
251	0	1	0	1	0	0
251	1	1	1	1	1	0
251	1	1	0	1	0	0
251	1	1	0	1	0	0
252	1	1	1	1	1	0
253	1	1	1	1	0	0
253	0	1	1	1	1	0
254	1	1	1	1	1	0
254	1	1	1	1	1	0
254	1	1	1	1	1	0
254	1	1	1	1	1	0
254	1	1	1	1	0	0
255	1	1	1	1	1	0
255	-99	-99	-99	-99	-99	0
256	-99	-99	-99	-99	-99	0
257	1	1	1	1	1	0
258	1	1	0	0	0	0
259	-99	-99	-99	-99	-99	0
260	0	1	1	1	1	0
261	0	1	0	1	0	0
262	1	1	1	1	0	0
263	1	1	1	0	1	0
264	1	1	1	1	1	0
265	1	1	1	1	1	0
266	0	1	1	1	1	0
267	1	1	1	1	1	0
268	1	1	0	1	1	0
268	1	1	0	1	0	0
268	1	1	0	1	0	0
269	-99	-99	-99	-99	-99	0
270	1	1	1	1	1	0
270	1	1	1	1	1	0
271	0	1	1	0	1	0
271	0	1	0	1	0	0
271	1	1	0	1	0	0
271	0	1	1	1	0	0
271	1	1	0	1	0	0
271	0	1	0	1	0	0
271	0	1	0	1	0	0
271	1	1	1	1	1	0
272	1	1	1	1	1	0
273	1	1	0	1	1	0
275	1	1	1	1	0	0
276	1	1	1	1	0	0
276	1	1	1	1	1	0
276	1	1	1	1	1	0
277	1	1	1	1	1	0
278	1	1	1	1	1	0
279	1	1	0	1	0	0
279	0	1	0	1	0	0
279	0	1	0	1	0	0
280	1	1	0	1	0	0
281	1	1	0	1	0	0
281	0	1	1	1	1	0
281	0	1	1	1	0	0
281	0	1	1	1	0	0
281	0	1	1	1	0	0
281	0	1	1	1	0	0
281	0	1	1	1	0	0
282	1	1	0	1	0	0
282	1	0	1	0	0	0
282	0	1	1	1	0	0
283	-99	-99	-99	-99	-99	0
284	0	1	0	1	0	0
285	1	1	1	0	1	0
286	1	1	1	1	1	0
287	1	1	0	1	0	0
288	-99	-99	-99	-99	-99	0
289	1	1	1	1	0	0
290	1	1	1	1	0	0
290	0	1	1	1	0	0
290	0	1	1	1	1	0
290	0	1	0	0	0	0
290	0	1	1	1	0	0
291	1	1	1	1	0	0
292	1	1	1	1	1	0
292	1	1	1	1	1	0
293	1	1	0	1	0	0
294	1	1	1	1	1	0
295	1	1	1	1	0	0
295	0	1	1	1	0	0
295	0	1	1	1	0	0
295	0	1	0	1	0	0
295	0	1	0	1	0	0
295	0	1	1	0	1	0
295	0	0	1	1	1	0
296	1	1	0	1	0	0
298	0	0	1	0	1	0
298	-99	-99	-99	-99	-99	0
299	0	0	1	1	0	0
299	0	1	1	1	0	0
300	1	1	1	1	0	0
301	1	1	1	1	1	0
301	0	0	1	1	0	0
301	0	1	1	1	0	0
301	0	1	0	1	0	0
302	1	1	1	1	1	0
303	1	1	1	1	1	0
304	1	1	1	1	1	0
305	1	1	0	1	0	0
306	0	0	1	0	1	0
307	-99	-99	-99	-99	-99	0
308	1	1	0	1	1	0
308	0	1	1	1	1	0
309	1	1	0	1	0	0
309	1	1	0	1	0	0
309	0	1	0	1	0	0
309	1	0	0	0	0	0
310	-99	-99	-99	-99	-99	0
311	1	1	1	1	0	0
312	1	1	0	1	0	0
312	1	1	1	1	1	0
313	-99	-99	-99	-99	-99	0
314	1	1	0	1	0	0
314	1	0	1	1	1	0
315	1	1	1	1	1	0
315	1	1	1	1	1	0
316	1	1	1	1	1	0
317	1	1	0	1	0	0
318	1	1	1	1	0	0
318	1	1	0	1	0	0
318	0	1	0	1	0	0
319	1	1	0	1	0	0
319	1	1	0	1	0	0
319	1	1	1	1	0	0
320	1	1	0	1	0	0
321	1	0	1	0	0	0
322	1	1	1	1	1	0
322	1	1	1	1	1	0
322	1	1	1	1	0	0
323	1	1	0	1	0	0
323	1	1	1	1	1	0
323	1	1	1	1	1	0
323	0	1	0	0	1	0
324	1	1	0	1	0	0
324	1	1	0	0	0	0
324	1	1	0	0	0	0
324	0	1	1	1	0	0
324	1	1	1	0	0	0
324	0	1	1	1	0	0
324	0	1	0	1	0	0
324	0	0	1	0	1	0
325	0	1	1	1	0	0
325	1	1	0	0	0	0
325	1	1	1	1	1	0
326	1	1	1	1	0	0
327	1	1	1	1	1	0
328	0	1	0	0	0	0
328	0	1	0	1	0	0
328	0	0	1	1	0	0
328	0	0	1	1	0	0
328	0	0	1	0	0	0
328	0	1	0	1	0	0
328	0	1	1	0	0	0
329	0	1	1	1	0	0
330	-99	-99	-99	-99	-99	0
331	1	1	1	1	0	0
331	0	1	0	0	0	0
331	0	1	1	1	1	0
331	0	1	1	1	0	0
332	1	1	0	1	0	0
332	1	1	0	1	0	0
332	0	1	0	1	0	0
332	1	1	1	1	0	0
333	1	1	1	1	0	0
335	1	1	1	1	1	0
335	0	1	1	1	1	0
335	0	0	1	1	0	0
335	0	1	1	1	1	0
336	-99	-99	-99	-99	-99	0
337	0	1	1	1	0	0
337	1	1	1	0	0	0
337	1	1	1	1	1	0
338	1	1	1	1	0	0
338	1	1	1	1	1	0
339	1	1	1	1	1	0
340	-99	-99	-99	-99	-99	0
341	0	0	1	0	1	0
341	0	1	0	1	0	0
341	1	1	0	0	0	0
342	1	1	1	1	0	0
342	1	1	1	1	0	0
342	0	1	0	1	1	0
342	0	1	0	1	0	0
342	1	1	0	1	1	0
343	1	1	1	1	1	0
343	0	1	1	1	1	0
344	1	1	0	1	0	0
345	1	1	1	1	1	0
345	1	1	1	1	1	0
345	0	1	1	1	0	0
345	0	1	1	1	1	0
345	1	1	1	1	1	0
346	1	1	0	1	0	0
346	1	1	0	1	1	0
347	1	1	1	1	1	0
348	1	1	0	1	0	0
348	1	1	1	1	1	0
348	1	1	0	1	0	0
348	0	1	0	0	0	0
349	1	0	1	1	0	0
349	1	1	0	1	0	0
350	1	1	1	1	1	0
351	0	1	1	1	0	0
351	0	1	1	0	0	0
351	0	1	1	1	0	0
351	0	1	1	1	0	0
351	0	1	1	1	0	0
351	1	1	1	1	0	0
352	1	1	0	1	0	0
353	1	1	1	1	1	0
353	1	1	0	0	0	0
353	0	1	0	1	0	0
354	0	1	0	1	0	0
355	1	1	0	1	0	0
355	1	1	1	1	0	0
356	1	1	1	1	0	0
356	0	1	1	1	1	0
