11	0	2	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
17	1	6	1	0	0	0	0	0	0	0	2	1	1.83333333333333	2	2	1	196	151	175	0
5	0	3	0	0	-99	-99	0.5	0.75	1	1	2	1	2.33333333333333	6	4	1	95	28.25	240	1
15	1	6	1	0	0	0	0	0	0	0	2	1	2.33333333333333	4	3	2	64.25	65.3333333333333	75	1
4	1	2	0	0	0	0	0	0.5	0	0	2.5	1	2.66666666666667	1	2	6	864	425.5	52.8333333333333	1
14	0	2	0	0.142857142857143	0	0	0	0.2	0	0	3	1	2.83333333333333	4	5	3	146.25	181.8	282.333333333333	1
9	0	2	1	0	0	0	0	0	0	1	2.5	1	2.66666666666667	1	1	4	929	735	325.25	0
10	1	4	0	0	0	0	0	0	-99	1	3	1	2.33333333333333	1	1	0	288	275	-99	0
5	0	3	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
3	1	6	1	0	0	0	1	1	0	1	3.25	1	2.16666666666667	1	1	1	515	511	412	1
17	1	6	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
5	0	3	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
10	1	4	0	0	0	0	0	0	0	0	3.75	1	3.5	2	2	4	81	139.5	108.75	1
10	1	4	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
20	1	3	0	0	0	0	0	0	0	0	2	1	2.83333333333333	6	3	1	268.333333333333	204.333333333333	199	1
18	1	6	1	0	0	0	0.25	0.333333333333333	0	1	3.5	1	2.66666666666667	8	6	5	76.875	118.666666666667	96.8	1
16	1	5	1	0	0	0	1	0	0	1	3	1	2.83333333333333	1	4	3	1136	323.5	74	1
13	0	6	1	0	0	-99	0	0	0	1	3	1	2.5	6	4	4	26.1666666666667	29.5	30.25	1
7	1	6	1	0	0	0	1	0.666666666666667	0.5	1	3	1	2	3	3	2	86	68.6666666666667	83	0
7	1	6	1	0	0	0	1	0.5	1	1	3	1	2.66666666666667	2	2	1	408.5	520	920	1
6	0	3	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
8	1	6	1	0	0	0	0	0	1	1	2.75	1	3.16666666666667	1	1	1	784	1166	914	0
12	1	4	1	0	0	0	0	0	0	1	-99	1	2	1	1	1	1085	678	886	1
19	0	6	1	0	0	0	0	0	0	0	3.25	1	2.83333333333333	8	4	3	209.625	272.75	181	1
8	1	6	1	0	0	0	0	0	0	1	1.5	1	2.83333333333333	1	1	2	235	159	92.5	0
10	1	4	0	0	0	0	0.166666666666667	0.2	0.333333333333333	0	2.5	1	2.83333333333333	6	5	3	416.666666666667	515.8	471.333333333333	1
13	0	6	1	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
12	1	4	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
5	0	3	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
3	1	6	1	0	0	0	0	0.125	0	1	3	1	2.33333333333333	3	8	4	136.333333333333	75	107.75	1
2	0	6	1	-99	-99	0	-99	0	-99	1	4	1	3.33333333333333	0	3	0	-99	168	-99	0
4	1	2	0	0	0	0	0	0.1	0	1	2.25	1	2.5	8	10	7	162	118.2	132.285714285714	1
2	0	6	1	0	0	0	0	0	0	1	2.25	1	2.33333333333333	5	9	1	202.4	193.666666666667	1247	1
13	0	6	1	0	0	0	0	-99	0	0	2.25	1	2	2	0	3	140.5	-99	152.666666666667	1
1	0	6	1	0	0	0	0	0.333333333333333	0	0	2.25	1	2.83333333333333	1	3	8	1057	365.333333333333	109.75	1
3	1	6	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
6	0	3	0	0	0	0	0	0	0	0	2.75	1	2.33333333333333	1	4	1	682	118.25	358	1
14	0	2	0	0	0	0	0.333333333333333	0	0	1	3	1	2.5	3	1	3	397.666666666667	258	119	1
10	1	4	0	0	0	0	0	0	0	0	1.5	0	2.33333333333333	7	1	1	103.142857142857	858	129	0
8	1	6	1	0	0	0	1	0.666666666666667	1	0	2.5	1	2	2	3	1	334.5	225	237	0
19	0	6	1	0	0	0	0.5	0	0	1	3.25	1	3.33333333333333	4	4	2	545.75	493.5	394	1
19	0	6	1	0	0	0	0.25	0	0	1	1.75	1	2.16666666666667	4	1	1	76.75	316	72	1
9	0	2	1	0	0	0	0.4	0.25	0.5	1	2.75	1	2.5	5	4	2	165.6	136.75	176	1
19	0	6	1	0	1	0	0	0	0	0	2.5	1	2.5	1	1	3	716	673	228	0
17	1	6	1	-99	0	0	-99	0	0	1	3.25	1	2.66666666666667	0	4	4	-99	141.75	106.5	1
20	1	3	0	0	0	0	0	0	0	0	3	1	2.66666666666667	5	5	2	116.6	196.2	216	1
10	1	4	0	0	0	0	0	0	0	0	2.25	1	2.5	1	1	1	334	245	229	1
4	1	2	0	0	0	0	0	0	0	1	3	1	2.66666666666667	1	3	1	79	116.666666666667	65	1
20	1	3	0	0	0	0	0	0	0	0	2.5	1	2.33333333333333	5	8	6	391	294.375	165	1
7	1	6	1	0	0	0	1	0.5	0	1	2.75	1	3.5	1	2	3	773	311.5	403.5	1
11	0	2	0	0	0	0	0	0	0	0	2.25	1	2.66666666666667	3	3	3	183	164.333333333333	125	1
12	1	4	1	0	0	0	0	0	0	1	2.25	1	2.5	1	3	2	1275	266.333333333333	324	1
17	1	6	1	-99	0	-99	0	0	0	1	2.5	1	2.5	3	3	1	144.666666666667	82	176	0
12	1	4	1	0	0	0	0	-99	-99	0	3	1	2.66666666666667	3	0	0	68	-99	-99	1
4	1	2	0	0	0	0	0	0	0	1	3.25	1	2.66666666666667	1	1	1	650	447	489	0
12	1	4	1	0	0	0	0	0	0	1	2.75	1	1.66666666666667	2	2	1	516.5	602	631	0
16	1	5	1	0	0	0	0	0	0	1	2.75	1	2.33333333333333	1	3	1	691	190.666666666667	468	0
16	1	5	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
17	1	6	1	-99	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
18	1	6	1	0.5	0	0.25	0.5	0.666666666666667	1	1	3	1	2.83333333333333	4	3	1	332	340	599	1
6	0	3	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
10	1	4	0	0	0	0	-99	0	0.333333333333333	1	3	1	2.16666666666667	0	4	3	-99	125	198	1
4	1	2	0	0	0	-99	0	0	0	1	3.25	1	3	1	2	1	435	223	456	1
2	0	6	1	0	0	0	1	1	1	0	2.25	1	2.83333333333333	1	1	2	1056	1191	517	1
14	0	2	0	0	0	0	0	0	0	1	2.25	1	2.33333333333333	3	5	1	506	392.4	476	1
6	0	3	0	0	0	0	-99	0	0	1	2.75	1	3	0	10	4	-99	124.9	156.5	0
20	1	3	0	0	-99	-99	0	-99	-99	1	4	1	2.66666666666667	3	0	0	513.666666666667	-99	-99	0
13	0	6	1	0	0	0	0	0.25	0	1	2.75	1	1.33333333333333	3	4	2	131.666666666667	62.75	61	1
7	1	6	1	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
21	0	4	0	0	0	0	0	0	0	0	2.25	1	2.33333333333333	1	4	3	1050	192.75	215.333333333333	1
21	0	4	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
7	1	6	1	0	0	0	1	1	1	1	3	1	2.83333333333333	1	1	1	869	924	796	1
16	1	5	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
5	0	3	0	0	0	0	0	0	0	1	3.75	1	3.66666666666667	4	3	2	164.5	218	212	1
6	0	3	0	0	0	0	0	0.333333333333333	0	0	3	1	3	2	3	3	263.5	184.333333333333	149.333333333333	1
5	0	3	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
2	0	6	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
13	0	6	1	0	0	0	-99	-99	-99	0	2.5	1	2.5	0	0	0	-99	-99	-99	1
19	0	6	1	0	0	0	-99	0	-99	1	3.25	1	2.83333333333333	0	1	0	-99	152	-99	1
3	1	6	1	0	0	0	1	0.5	1	0	2	1	2.33333333333333	3	4	2	429	360.5	280.5	1
3	1	6	1	0	0	0	-99	-99	-99	0	-99	0	-99	0	0	0	-99	-99	-99	0
21	0	4	0	0	0	0	0	0	0	0	2.25	1	2.33333333333333	5	4	1	363.2	439.75	1014	1
20	1	3	0	0	0	0	0	0	0	1	2.5	1	2.83333333333333	1	2	1	585	211.5	299	0
16	1	5	1	0	0	-99	0	-99	0	1	3	1	2.66666666666667	1	0	1	344	-99	490	0
15	1	6	1	0	0	0	0	0.333333333333333	-99	0	2.5	1	2	2	3	0	50.5	64.3333333333333	-99	1
10	1	4	0	0	0	0	0	0	0	1	1.5	1	2	2	3	1	346.5	253.333333333333	565	1
5	0	3	0	0	0	0	0	0.5	0	1	3.5	1	2.33333333333333	3	4	3	275	296.5	298	1
10	1	4	0	0	0	0	0	0	0	0	2	1	2.5	2	1	1	496	993	704	1
19	0	6	1	0	-99	-99	0	-99	-99	0	2.25	1	2.16666666666667	1	0	0	1332	-99	-99	1
21	0	4	0	0	0	0	0	0	0	0	2.75	1	3.5	1	1	1	955	422	461	1
10	1	4	0	0	0	0	0	0	0	1	2.75	1	3	2	2	5	710	516.5	260	1
4	1	2	0	0	0.142857142857143	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
9	0	2	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
14	0	2	0	0	0	0	1	0	0.333333333333333	1	2.75	1	2.16666666666667	3	3	3	119	91.3333333333333	96.3333333333333	1
16	1	5	1	0	0	0	0	0	-99	0	-99	1	-99	1	1	0	615	439	-99	0
11	0	2	0	0.0909090909090909	-99	0	0.2	0	0	0	3	1	2.66666666666667	5	2	1	408.2	290.5	451	1
17	1	6	1	0	0	0	-99	-99	-99	0	-99	1	-99	0	0	0	-99	-99	-99	1
10	1	4	0	0	0	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
14	0	2	0	0	0	0	0	0	0	0	2.75	1	2.5	2	2	1	157.5	149	80	1
18	1	6	1	0	0	0	0	0	0	0	2.5	1	2.83333333333333	1	1	1	906	1038	370	1
14	0	2	0	0	0	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
12	1	4	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
3	1	6	1	0	0	0.333333333333333	1	1	0	0	3	1	2.5	1	1	1	1489	749	288	1
4	1	2	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
8	1	6	1	0	0	0	0	0	0	0	2.75	1	2.33333333333333	1	1	1	581	482	428	0
16	1	5	1	0	0	0.166666666666667	0	0	0	1	2.5	1	2.5	1	5	3	482	220	254.666666666667	1
11	0	2	0	0	0	0	-99	0	0	1	3	1	2.66666666666667	0	2	1	-99	125.5	458	1
11	0	2	0	0	0	0	0	0	0	1	2.5	1	2.83333333333333	1	1	1	250	195	210	0
9	0	2	1	0	0	0	0.25	0	0	1	3	1	2	4	3	1	203.5	200.666666666667	477	1
15	1	6	1	0	0	0	0	0	0	1	2.75	1	2	6	6	5	156.666666666667	148.166666666667	246.4	1
15	1	6	1	0	0	0	0	0	0	0	2.75	1	2.66666666666667	4	5	1	274.25	281.8	288	1
9	0	2	1	0	0	0	1	0.166666666666667	0.428571428571429	1	2.5	1	2.16666666666667	1	6	7	472	222.666666666667	321.428571428571	1
4	1	2	0	0	0	0	0.333333333333333	0.5	0.333333333333333	0	3	1	3	3	2	3	277.666666666667	340.5	419	1
18	1	6	1	0	0	0	0	-99	0	1	2.25	1	2	1	0	4	932	-99	245.5	1
1	0	6	1	0	0	0	-99	0	0	0	2	1	1.5	0	3	3	-99	165.333333333333	75	1
11	0	2	0	0	0	0	0	0	0	1	2	1	2.16666666666667	2	1	2	344.5	619	285	1
17	1	6	1	0	0	0	1	-99	1	1	2.75	1	2.66666666666667	2	0	1	443.5	-99	565	1
20	1	3	0	0	0	0	0	0	0	1	3.75	1	3.16666666666667	1	13	3	1849	235.076923076923	322	1
3	1	6	1	0	0	0	1	0.333333333333333	0	0	2.5	1	2.33333333333333	1	3	1	525	155.333333333333	520	1
1	0	6	1	0	0	0	1	1	0	1	3	1	2.66666666666667	1	1	1	234	456	268	1
3	1	6	1	1	0	-99	1	1	0	1	3	1	3	1	1	1	1136	586	733	1
19	0	6	1	0	0	0	-99	-99	-99	0	-99	1	-99	0	0	0	-99	-99	-99	1
19	0	6	1	0	0	0	0	0	0	1	3	1	2.83333333333333	3	2	1	463.333333333333	464.5	687	1
15	1	6	1	0	0	0	-99	0	0	0	1.75	1	1.66666666666667	0	2	1	-99	95	163	1
3	1	6	1	0	0	0	0	0	0.142857142857143	1	2.75	1	2.66666666666667	8	11	7	31.25	42.6363636363636	42.5714285714286	1
6	0	3	0	0	0	0	0	0	0	0	2.25	1	3	2	2	1	110	76.5	108	1
1	0	6	1	0	0	0	1	0	1	0	2.75	1	2.5	1	1	1	455	200	444	0
3	1	6	1	0	0	0	0	0	0	0	2.25	1	1.83333333333333	1	1	1	382	291	345	1
15	1	6	1	0	0	0	-99	-99	-99	1	-99	1	-99	0	0	0	-99	-99	-99	1
21	0	4	0	0	0	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
15	1	6	1	0	0	0	0	0	0	1	3	1	2.16666666666667	3	1	1	253.333333333333	456	304	1
9	0	2	1	0	-99	1	1	0.333333333333333	0.5	1	3	1	2	3	3	2	153	138.666666666667	201	1
12	1	4	1	0	0	0	0	1	0	0	2	1	2.66666666666667	1	1	1	917	653	521	1
19	0	6	1	0	0.125	0	-99	-99	-99	1	-99	1	-99	0	0	0	-99	-99	-99	1
13	0	6	1	0.25	0	0	0	0	0	1	2	1	2.16666666666667	2	1	1	333.5	99	92	1
18	1	6	1	0	0	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
13	0	6	1	0	0	0	-99	-99	-99	1	-99	1	-99	0	0	0	-99	-99	-99	1
4	1	2	0	0	-99	-99	0.25	0	0	1	3.25	1	2.33333333333333	4	2	3	176.25	195	37	1
8	1	6	1	0.166666666666667	0	0	0	0.142857142857143	0.166666666666667	0	2.75	1	3.16666666666667	5	7	6	404.6	236.571428571429	87	0
9	0	2	1	0	-99	-99	0	-99	-99	0	2.75	1	2.5	1	0	0	468	-99	-99	1
12	1	4	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
10	1	4	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
3	1	6	1	0	0	0	0.666666666666667	1	0	1	2	1	2.66666666666667	3	2	2	526.333333333333	986	156	1
5	0	3	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
10	1	4	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
5	0	3	0	0	0	0	0	0	0	0	2.25	1	1.83333333333333	1	4	5	300	99.25	136.6	1
16	1	5	1	0	0	0	0	-99	0	0	3	1	3	1	0	1	96	-99	125	1
-99	-99	-99	-99	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
1	0	6	1	0	0	0	0	0	0	1	3	1	2.33333333333333	2	2	1	305	354	406	1
7	1	6	1	0	0	-99	0.5	1	0.5	1	2.75	1	2.66666666666667	2	2	2	527.5	507.5	98	1
2	0	6	1	0	0	0	0	0	0	0	2	1	2.16666666666667	1	2	4	987	605.5	219	0
6	0	3	0	0	0	0	0.142857142857143	0.25	0.25	1	2.5	1	2.33333333333333	7	4	4	145.428571428571	128.75	129	1
17	1	6	1	0	-99	-99	0	-99	-99	1	3.75	1	3.16666666666667	1	0	0	693	-99	-99	1
9	0	2	1	-99	0	0	1	0.4	0.666666666666667	1	2.5	1	2.5	1	5	6	489	168	147.4	1
8	1	6	1	0	0.2	-99	0.75	1	0	1	3.25	1	2.5	4	2	3	1227	1877	191	1
8	1	6	1	0	0	0	1	0.5	1	1	2.75	1	3.16666666666667	2	2	1	814.5	414	771	1
15	1	6	1	0	0	0	0	0	0	0	2	1	1.33333333333333	2	1	4	110	310	55	1
21	0	4	0	0	0	0	0	0	0	0	1.75	1	1.16666666666667	3	3	2	153.666666666667	107.666666666667	89.5	1
11	0	2	0	0	0	0	0	0	0	1	3.75	1	2.83333333333333	3	6	1	424.666666666667	339.5	510	1
4	1	2	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
8	1	6	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
20	1	3	0	0	0	0	-99	-99	-99	0	2	1	2	0	0	0	-99	-99	-99	1
2	0	6	1	0	0	0	0.5	0	0	0	3	1	2.5	2	1	1	357	432	218	0
15	1	6	1	0	0	0	0	0	0	0	3.5	1	2.66666666666667	4	4	4	131.75	95.5	115	1
9	0	2	1	0	0	0	1	0	0	0	2.5	1	2.33333333333333	1	1	1	142	130	117	1
6	0	3	0	0	0	0	0	0	0	0	3.75	1	1.5	4	2	2	56.25	201	149.5	1
6	0	3	0	0	0	0.5	1	0	0	1	3	1	2.66666666666667	1	3	3	252	158.333333333333	76	1
13	0	6	1	0	0	0	0.25	0	0	1	3	1	2.83333333333333	4	4	5	222.75	222.25	161.333333333333	1
10	1	4	0	0	0	0	0	0.166666666666667	0	0	2.25	1	2.33333333333333	5	6	3	449	390.166666666667	433	1
10	1	4	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
15	1	6	1	0	0	0	0	1	0	1	2	1	2.5	1	1	2	1045	919	219	1
20	1	3	0	0	0	0	0	0	0	1	3.25	1	2.33333333333333	2	3	2	441	292.666666666667	114	1
17	1	6	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
7	1	6	1	0	0	0	0	0	0	1	3	1	2.5	2	3	3	321	165.666666666667	102	1
10	1	4	0	0	0	-99	-99	-99	-99	0	1	1	1	0	0	0	-99	-99	-99	1
16	1	5	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
1	0	6	1	0	0	0	1	-99	-99	1	3	1	3.66666666666667	2	0	0	487.5	-99	-99	1
14	0	2	0	0	0	0	0	0	0	0	3	1	2.16666666666667	7	5	5	132.714285714286	308.2	171.2	1
14	0	2	0	1	0	0	0.142857142857143	0	0	0	3	1	2.8	7	3	5	221.142857142857	404.666666666667	99	0
14	0	2	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
11	0	2	0	0	0	0	0	0	0	1	3	1	2.66666666666667	1	1	1	396	262	288	1
21	0	4	0	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
19	0	6	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
1	0	6	1	0	0	0	1	0.5	0	1	3	1	3.16666666666667	1	2	1	141	99.5	436	1
6	0	3	0	0	0	0	0	0.5	0	1	2.25	1	3	4	2	2	401.25	437.5	148	1
5	0	3	0	1	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
2	0	6	1	0	0.142857142857143	0	0	0.5	0	0	3	1	2	1	2	1	44	208.5	48	1
3	1	6	1	0	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
9	0	2	1	-99	0	0	0	0	0	1	2.75	1	2.33333333333333	4	1	3	229.5	457	93	0
8	1	6	1	1	0	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
5	0	3	0	0	0	0	0	0	0	1	2.5	1	3.33333333333333	4	2	1	116	186.5	183	1
16	1	5	1	0	0	0	0	0	0	1	3.25	1	3.16666666666667	2	5	3	605.5	179.6	294	0
4	1	2	0	0	0	0	0	0	0	0	3	1	2.83333333333333	2	2	1	280.5	233.5	142	1
17	1	6	1	0	0	0	0	0.2	0	1	2.5	1	2.83333333333333	2	5	1	256	110.2	95	1
17	1	6	1	0	1	0.5	0.5	0.5	0.2	1	3	1	2.83333333333333	4	4	5	393	234.75	281	1
10	1	4	0	0	0	0	-99	-99	-99	1	3	1	2	0	0	0	-99	-99	-99	0
3	1	6	1	0	0	0	1	1	1	0	2.75	1	2.16666666666667	3	1	2	288.333333333333	677	285.5	1
9	0	2	1	1	0	0	0	0.333333333333333	0	1	2.75	1	2.83333333333333	1	3	1	518	85.3333333333333	214	1
6	0	3	0	0	0	0	0.666666666666667	0.666666666666667	1	0	2.75	1	2.4	3	3	1	155.333333333333	202	258	1
16	1	5	1	0	1	0	-99	-99	-99	-99	-99	-99	-99	0	0	0	-99	-99	-99	-99
15	1	6	1	0	0	0	0	0	0	0	3.25	1	2.33333333333333	1	3	1	872	396	760	1
3	1	6	1	0	0	0	1	-99	0	0	3.5	1	4	2	0	1	1022.5	-99	671	0
20	1	3	0	0	0	-99	-99	0	0	1	2.75	1	3.5	0	1	1	-99	375	209	0
20	1	3	0	-99	0	0	0.2	0	0	1	3	1	2.83333333333333	5	2	1	601.8	657	778	1
4	1	2	0	0	0	0	0	0	0	0	2.25	1	1.16666666666667	1	1	3	307	405	79	1
15	1	6	1	0	0	0	0	-99	-99	1	1.75	0	1	1	0	0	155	-99	-99	0
16	1	5	1	-99	0	0	-99	0	-99	0	2.75	1	1.83333333333333	0	1	0	-99	90	-99	0
14	0	2	0	0	0	0	0	0	0.333333333333333	1	2.25	1	2.33333333333333	3	3	3	203.333333333333	353.666666666667	397.666666666667	1
13	0	6	1	0	0	0	0	0	0	0	1.5	1	2	3	1	1	328.666666666667	375	382	0
